>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7fe5f0a16970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
3600000,-214536.38954103226,374.5528887690106,658
3610000,-214340.11610353226,377.2710526565504,658
3620000,-216914.91841066116,362.2562505403148,658
3630000,-216796.0500634932,362.2641473900045,658
3640000,-220126.35395753616,351.58234593867286,658
3650000,-217541.55735719437,359.6903481312327,658
3660000,-219600.03730714554,355.72342753553875,658
3670000,-221343.45790040726,349.25085483145415,658
3680000,-216737.32875001663,361.0854242024694,658
3690000,-217183.67274415726,367.2553807507575,658
3700000,-214244.16120851273,371.97123563933883,658
3710000,-214732.13355958695,374.456053474448,658
3720000,-214103.63410890335,375.33756963432444,658
3730000,-214332.98164308304,374.77110821175336,658
3740000,-219153.07231080765,350.745634738823,658
3750000,-220146.03419435257,348.5063178834908,658
3760000,-219708.7283471846,354.4105486106618,658
3770000,-220544.3922876143,353.17065446499754,658
3780000,-217071.8158105635,359.94147769008464,658
3790000,-216995.94380128616,357.2283408439337,658
3800000,-214180.40254152054,376.8956543999894,658
3810000,-217678.65876710648,369.8323697500928,658
3820000,-216966.2106469893,366.94089921724805,658
3830000,-214789.45704591507,376.7114008301268,658
3840000,-211258.5070947432,387.92210839374576,658
3850000,-213787.15016114945,374.5031729901836,658
3860000,-211026.81355226273,384.8672689472368,658
3870000,-206138.74671876663,409.1263850889571,658
3880000,-202307.49922120804,429.6871363696119,658
3890000,-200082.61421144241,442.5527838150697,658
3900000,-203049.8024438643,418.40445090618795,658
3910000,-208436.69605958695,396.66335430420577,658
3920000,-211521.3508447432,391.44445712020786,658
3930000,-211621.18891847366,384.10945777752056,658
3940000,-210885.12348878616,389.14538086484094,657
3950000,-208784.92958009476,402.0992046560636,657
3960000,-211222.97712648148,390.162114496989,657
3970000,-210726.13624513382,388.7290573825404,657
3980000,-205481.1627954268,416.87972125427393,657
3990000,-206728.22883546585,412.8282332009664,657
4000000,-208300.76484620804,398.1262390454712,657
