>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7f36dce5e970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
50950000,-194279.029677751,466.6802989586104,556
50960000,-191633.51298463577,487.0014032885181,556
50970000,-191426.82820070023,481.68960235423475,556
50980000,-191605.98304689163,484.9968078258338,556
50990000,-192116.93781984085,484.54668362704,556
51000000,-189616.29231202835,506.2426789537907,556
51010000,-189301.00422609085,498.5395233575801,556
51020000,-191554.01417482132,489.30720060539284,556
51030000,-191965.91847169632,478.8634225613491,556
51040000,-194126.0658105635,467.4455365000395,556
51050000,-199215.97901857132,446.37357388026203,556
51060000,-191974.21925294632,483.35699820495915,556
51070000,-195434.80793702835,468.30414334399245,556
51080000,-193765.19782960648,473.9020870501796,556
51090000,-196847.5033105635,457.4178136006167,556
51100000,-200161.71333253616,442.3523500782468,556
51110000,-201872.25187623734,430.42991199928815,556
51120000,-205057.959365251,411.3843911892245,556
51130000,-208905.3900293135,394.2822072995931,556
51140000,-206263.6481469893,413.31299141743347,556
51150000,-202535.65937745804,424.8540271854045,556
51160000,-202455.8830713057,427.74483637958394,556
51170000,-202992.46479737991,423.97617523757015,556
51180000,-201458.2918237471,440.8983686643293,556
51190000,-199763.43421876663,439.7427544973843,556
51200000,-197316.5144799971,455.5531971557888,556
51210000,-200384.01899659866,441.1596282076477,556
51220000,-193872.3001855635,466.81554400017677,556
51230000,-199918.56855714554,439.6319612998155,556
51240000,-199720.93727052445,433.3078009831923,556
51250000,-204800.64320314163,411.8432819137951,556
51260000,-205226.20075929398,412.1328236924394,556
51270000,-205841.99531495804,411.3454533420485,556
51280000,-205822.80042970413,413.27778638460165,556
51290000,-205474.92591798538,421.7040039942644,556
51300000,-199153.48255861038,438.4906920097408,556
51310000,-197875.1129907393,452.0068809658641,556
51320000,-199966.14546144241,436.3105678962326,556
51330000,-199109.91957032913,444.43565929843254,556
51340000,-200237.47962892288,434.85838728787354,556
51350000,-199810.55512941116,442.8015066778853,556
51360000,-201791.1521753096,429.698199052723,556
51370000,-202843.99543702835,427.3158392016479,556
51380000,-200787.04218995804,446.3866171223767,556
51390000,-202357.73915040726,428.0732465056959,556
51400000,-204631.11598146195,416.1870967187865,556
51410000,-202735.2624048018,427.1989341376121,556
51420000,-205580.97578370804,410.11267512300697,556
51430000,-205268.5260766768,412.3715298502652,556
51440000,-208098.3728784346,404.6977582564424,556
51450000,-206505.12837159866,413.482257137861,556
51460000,-208861.01985109085,396.0244597838797,556
51470000,-208622.08109987015,400.7616342006005,556
51480000,-207780.7142480635,403.20658832983304,556
51490000,-209263.58009279007,393.8861069325644,556
51500000,-208230.42781007523,402.36595479046827,556
51510000,-211109.60536134476,384.6296942812534,556
51520000,-211426.27015626663,388.19198087352595,556
51530000,-214852.77180421585,375.9755201720683,556
51540000,-213916.77400148148,370.4324640968273,556
51550000,-213924.75056398148,372.02286270441255,556
51560000,-214955.49961793656,376.65318535315845,556
51570000,-214436.49922120804,375.83395284844016,556
51580000,-214622.87953126663,377.40600381349486,556
51590000,-217463.3498681807,367.97825321208427,556
51600000,-216060.2259668135,365.63539274412915,556
51610000,-217254.6051782393,357.51854735234707,556
51620000,-217552.394912126,361.25600406292864,556
51630000,-220154.5813134932,354.2544781400181,556
51640000,-220468.4899133467,352.03892042106315,556
51650000,-220274.54359376663,354.51871404807486,556
51660000,-220251.2184594893,353.6274673684957,556
51670000,-220731.791396501,352.1849924916153,556
51680000,-219981.76106202835,349.6220155183531,556
51690000,-223441.560927751,342.7682847423633,556
51700000,-222502.4889673018,338.235598083801,556
51710000,-222882.40058839554,341.46827425157807,556
51720000,-223113.05320680374,338.38749577636395,556
51730000,-223027.58454835648,338.18354447227244,556
51740000,-223875.24708497757,345.3264345272265,556
51750000,-223205.49714601273,343.14988680982475,556
51760000,-223491.95326173538,339.245605577266,556
51770000,-226705.43876588577,331.06845967186206,556
51780000,-224815.46058595413,331.5903054261869,556
51790000,-225426.9459985518,328.252536443628,556
51800000,-225747.34141481156,329.33161201370797,556
51810000,-225768.3113549971,330.3968655105845,556
51820000,-225899.24098146195,331.2618415270883,556
51830000,-226046.51856935257,332.2417171181436,556
51840000,-225173.7233423018,329.4492502846852,556
51850000,-222767.41712892288,344.40803354761374,556
51860000,-222272.73066652054,338.9226645862771,556
51870000,-223483.55561769241,335.6309183791537,556
51880000,-222608.36830079788,339.09193473131756,556
51890000,-222390.83119142288,339.5986334850485,556
51900000,-220253.0822900557,347.70341132485225,556
51910000,-219183.8230737471,350.92524100831525,556
51920000,-223115.03510987991,340.96686351750645,556
51930000,-223536.8664697432,342.6290838498389,556
51940000,-223424.91401612991,339.1333684137308,556
51950000,-222448.41462648148,345.5310758626001,556
51960000,-223141.60414064163,345.4709587837167,556
51970000,-223274.93952882523,336.07458504753885,556
51980000,-223259.77156007523,343.29008305880393,556
51990000,-222590.48542726273,341.1883437899352,556
52000000,-222262.3183435225,344.8688008844018,556
52010000,-223806.00147950882,341.55028337075044,556
52020000,-220671.9973291182,358.93881861531673,556
52030000,-219700.30207765335,356.78325034840765,556
52040000,-219364.93666017288,350.77057539016397,556
52050000,-219902.40046632523,349.9461913370915,556
52060000,-222091.2418969893,335.79533358991426,556
52070000,-220086.6823266768,353.89277551399346,556
52080000,-219830.10276735062,350.89878304148647,556
52090000,-219979.54695070023,350.6030419124867,556
52100000,-219831.41517579788,350.6168430376576,556
52110000,-222140.40962159866,343.86505453074955,556
52120000,-222321.13966310257,343.9320648953327,556
52130000,-223986.16505372757,330.1625177992013,556
52140000,-225021.14662111038,327.4653039677205,556
52150000,-223642.25239503616,338.69249817011894,556
52160000,-226122.0641626143,330.08915296638327,556
52170000,-225658.53071534866,332.4354245186351,556
52180000,-225716.49861085648,329.1788665039435,556
52190000,-226451.3294824385,327.9975153333687,556
52200000,-223880.008193376,343.99057515291975,556
52210000,-223281.04023683304,340.56043143967366,556
52220000,-222471.312880876,342.522209029566,556
52230000,-221969.75385987991,338.447877194755,556
52240000,-223110.58161866898,336.98408034267953,556
52250000,-223589.65266359085,340.02791462205175,556
52260000,-221919.76777589554,336.9797568474946,556
52270000,-223705.47846925491,338.7086567667531,556
52280000,-223252.53565919632,338.9915619948692,556
52290000,-222727.78755128616,336.8806417779252,556
52300000,-220230.24836671585,355.3751889504966,556
52310000,-217466.3289331221,359.2552480619408,556
52320000,-214551.07832277054,376.44296990690947,556
52330000,-214567.91609132523,377.6614471979022,556
52340000,-213944.1609643721,373.4018937132732,556
52350000,-213315.20417726273,367.51279554470455,556
52360000,-216605.31391847366,361.7031551205969,556
52370000,-214725.44367921585,370.6571933068182,556
52380000,-215003.4026025557,368.78286194401977,556
52390000,-217768.84175050491,364.85904934074205,556
52400000,-217444.18965089554,366.81304613575514,556
52410000,-216707.44218385452,359.6185089086947,556
52420000,-214430.9236596846,372.96120782599957,556
52430000,-216553.23097169632,364.85104556434635,556
52440000,-217256.36000001663,367.8706200052824,556
52450000,-216696.7767480635,365.8763353830438,556
52460000,-217914.53822267288,369.3037126671339,556
52470000,-220580.34114015335,356.321115651757,556
52480000,-219006.13532960648,349.6618448426236,556
52490000,-219801.49275148148,354.75190630094437,556
52500000,-219500.4011987471,353.24137273408405,556
52510000,-219829.76911866898,352.8104637219263,556
52520000,-217382.33430421585,361.5722105163403,556
52530000,-219706.74476564163,349.46439888348823,556
52540000,-222967.6408838057,340.9842923051732,556
52550000,-224949.33888185257,330.6312949073085,556
52560000,-225612.13532960648,329.9858837512518,556
52570000,-228217.12544191116,321.36334977802954,556
52580000,-228328.00501954788,322.76367095780074,556
52590000,-229448.05464112991,320.47934663135305,556
52600000,-228232.7318261885,319.9629034817047,556
52610000,-229302.28657472366,323.4657720573099,556
52620000,-229079.14680421585,317.7614961630836,556
52630000,-229283.8699487471,321.30324105350644,556
52640000,-228905.49908387894,318.27682747360456,556
52650000,-228605.0583032393,319.2296734743287,556
52660000,-229596.8952173018,321.79603321261436,556
52670000,-228857.52793824906,325.19228986849026,556
52680000,-229209.3034204268,321.3104537314141,556
52690000,-229088.4662011885,320.3860470132542,556
52700000,-231981.82258546585,314.29456971923776,556
52710000,-231702.63960206741,310.27649580316364,556
52720000,-229252.18098390335,321.69380439880115,556
52730000,-231026.4172509932,314.99422580875023,556
52740000,-231736.47938478226,307.32866210073286,556
52750000,-228068.76203859085,321.3229167653992,556
52760000,-229071.56404054398,320.3808990449838,556
52770000,-231556.50941407913,312.21397036201233,556
52780000,-231272.8215478682,309.6699189243843,556
52790000,-232340.26777589554,306.72611348533457,556
52800000,-231669.22804200882,307.3160457345157,556
52810000,-232178.97956788773,308.2617829616929,556
52820000,-232167.91163575882,308.5405823370115,556
52830000,-231183.92384279007,312.4343105388057,556
52840000,-229234.83613527054,323.87532671394064,556
52850000,-225538.46394288773,331.1660712583716,556
52860000,-230077.67317140335,320.79031321934343,556
52870000,-232189.72035157913,309.40885119181905,556
52880000,-232301.32636964554,308.08404961360816,556
52890000,-232821.2292016768,314.32087528385244,556
52900000,-232521.91548097366,308.2643214638972,556
52910000,-231670.1967004561,309.32340818777834,556
52920000,-232427.55085695023,315.1817812642695,556
52930000,-232028.09370362991,312.5835747872495,556
52940000,-231658.61665284866,310.8028559876741,556
52950000,-231958.61915529007,314.11705054030085,556
52960000,-231659.63972413773,314.7214621396416,556
52970000,-228155.39918458695,316.7903082501375,556
52980000,-229872.66023195023,318.5132429009324,556
52990000,-229304.05238282913,315.90433043805496,556
53000000,-232069.88868654007,311.2056709443088,556
53010000,-231007.95613038773,311.3509088999681,556
53020000,-231904.87977540726,310.8500988947107,556
53030000,-231794.26234376663,313.3816406757696,556
53040000,-231505.06843507523,306.76533792308044,556
53050000,-231370.03370607132,312.8379753260699,556
53060000,-232025.70460450882,308.5715252233926,556
53070000,-235371.8395532393,305.7161834223821,556
53080000,-235484.87751710648,299.69628196540725,556
53090000,-235180.24000489945,297.87841435662637,556
53100000,-235781.674209001,297.8999445410831,556
53110000,-235552.53785646195,301.53672861540616,556
53120000,-234113.20033204788,304.2352104476989,556
53130000,-238303.29383790726,289.9769856318407,556
53140000,-237285.62727296585,290.36360293176665,556
53150000,-238066.64735353226,291.97047933559566,556
53160000,-237906.75367677445,288.4726973251372,556
53170000,-237427.40086305374,291.39822220579595,556
53180000,-238714.21156251663,288.25240186768053,556
53190000,-237837.60426271195,293.27177314098253,556
53200000,-238115.5988916182,292.8339594636717,556
53210000,-235318.31379640335,301.75195935253515,556
53220000,-235126.52729737991,298.5917190219229,556
53230000,-234819.47993409866,299.6412775897874,556
53240000,-234834.92103517288,300.9797974280269,556
53250000,-234520.90632570023,301.4623735504541,556
53260000,-234605.43250978226,300.8113901975623,556
53270000,-238538.79023683304,290.50261319231976,556
53280000,-237351.36616456741,292.6950826161109,556
53290000,-241255.20851075882,282.90816336460335,556
53300000,-240551.30378663773,279.9590589490791,556
53310000,-240537.6916650557,284.5492427157452,556
53320000,-241887.64009034866,280.40540758958934,556
53330000,-243770.2594751143,268.3102253431853,556
53340000,-243701.23432862991,272.56153988705614,556
53350000,-243434.7834619307,276.1802869104989,556
53360000,-244505.0603784346,267.15422223570926,556
53370000,-244568.435927751,271.7308133285717,556
53380000,-243658.92109620804,274.41543113435966,556
53390000,-244780.8459619307,275.832559246599,556
53400000,-244467.98481691116,272.37412122840226,556
53410000,-244143.80964601273,271.3886386674618,556
53420000,-244389.03938234085,272.4172959244009,556
53430000,-244570.18833863968,270.1575680078848,556
53440000,-243768.50315797562,270.2502523806644,556
53450000,-244289.2404931807,276.61059233203815,556
53460000,-244807.31794679398,267.3906637136458,556
53470000,-243805.77040040726,275.7664943945299,556
53480000,-244477.80500734085,269.91120558126624,556
53490000,-244457.8484643721,275.90157027117556,556
53500000,-244400.566787126,272.22381899090675,556
53510000,-244023.73738038773,274.37035706102324,556
53520000,-244475.84028566116,279.01099589863463,556
53530000,-244125.24214112991,270.80866019262663,556
53540000,-244411.84812867874,271.8606878842091,556
53550000,-243954.89027345413,271.80491436714203,556
53560000,-243720.37690675491,271.6876800210873,556
53570000,-244093.9636987471,274.3473834922564,556
53580000,-244830.9879907393,273.5533015435444,556
53590000,-244518.79731691116,276.80142096910714,556
53600000,-240750.95124757523,282.0088584616548,556
53610000,-241037.63233888382,281.00011214677744,556
53620000,-241160.36531007523,283.1865349724994,556
53630000,-241348.88398683304,287.4151679736822,556
53640000,-240955.52571046585,277.1745383647571,556
53650000,-240642.3078759932,281.64067533427135,556
53660000,-241238.2707666182,283.0342151669065,556
53670000,-240986.73872316116,283.09200180592416,556
53680000,-240261.11573732132,284.91031302928275,556
53690000,-241360.65913331741,280.0789753858348,556
53700000,-241737.79536378616,280.9282335656088,556
53710000,-241842.10786378616,283.9543371013266,556
53720000,-240500.28083741898,282.3511652493605,556
53730000,-240964.04804933304,282.5908650573333,556
53740000,-240926.17677247757,282.9224626478744,556
53750000,-241710.73957765335,283.01654981396086,556
53760000,-240948.79988038773,281.076481441664,556
53770000,-241005.76753175491,280.95275921038217,556
53780000,-241149.92982423538,283.41612834983016,556
53790000,-240873.82905519241,279.03699227948516,556
53800000,-240245.9104150557,281.9735526945623,556
53810000,-237938.94544923538,293.9016812474878,556
53820000,-237930.58833253616,295.0387890297965,556
53830000,-237524.32954347366,286.87596676466177,556
53840000,-238160.95991456741,288.6069059043418,556
53850000,-237883.228896501,286.9494520018197,556
53860000,-238011.58860719437,297.15384618894296,556
53870000,-237523.54554689163,291.11767072539226,556
53880000,-238081.3783105635,286.19695081103197,556
53890000,-238242.5930322432,289.5859551772106,556
53900000,-235911.45136964554,297.4767304919489,556
53910000,-238025.89277589554,289.46325170519657,556
53920000,-238586.62458741898,294.80117570135104,556
53930000,-241313.73750245804,283.27272222871375,556
53940000,-241151.39314210648,283.74560935877133,556
53950000,-243785.77595460648,270.3049884831967,556
53960000,-243914.42152345413,275.8691535118607,556
53970000,-240692.17109620804,284.9596954807033,556
53980000,-242175.12379396195,282.24354753573294,556
53990000,-240582.16883790726,283.7115621200378,556
54000000,-241341.80317628616,283.6899797677356,556
54010000,-241401.4899438643,282.623840230041,556
54020000,-240151.1833032393,278.329615893469,556
54030000,-241441.69398439163,283.3736723399572,556
54040000,-241472.82185304398,281.7640097819298,556
54050000,-241052.873427751,280.11289651311347,556
54060000,-241465.6336206221,286.64646364784215,556
54070000,-240475.66352784866,278.14587697625865,556
54080000,-241392.30000245804,282.60488020399043,556
54090000,-240836.72578370804,283.58856030202264,556
54100000,-241282.32258546585,285.3749775605864,556
54110000,-241196.8083032393,283.1763889873639,556
54120000,-241164.50910890335,281.41203642307033,556
54130000,-241238.23274171585,282.41502371382126,556
54140000,-238734.70820558304,290.8451919285461,556
54150000,-237982.28218019241,291.7751179445753,556
54160000,-238850.64082277054,284.9787257069993,556
54170000,-236881.75239503616,287.3756289710626,556
54180000,-234785.78425538773,301.95517580853397,556
54190000,-234913.724990251,298.4901408632726,556
54200000,-234858.40681398148,301.232083967031,556
54210000,-236683.17707765335,290.9000294656808,556
54220000,-238146.549209001,288.22257138263313,556
54230000,-237495.85304200882,290.76646040995695,556
54240000,-237789.52693116898,293.55949834277084,556
54250000,-238230.44392335648,288.39361166303047,556
54260000,-237674.28816163773,289.3962135938312,556
54270000,-238248.24568116898,290.51551824298974,556
54280000,-238059.2459253096,293.50080929192035,556
54290000,-234257.95161378616,300.98847520220045,556
54300000,-235194.45210206741,303.30957850691357,556
54310000,-234921.83808839554,300.8671460858205,556
54320000,-234953.23762452835,295.7138017963763,556
54330000,-234942.9098657393,300.20970352392095,556
54340000,-235127.8430322432,300.0052132252772,557
54350000,-234439.92872560257,302.37332317013426,557
54360000,-234944.85005128616,298.2153652383381,557
54370000,-234527.30378663773,302.9753430506307,557
54380000,-234735.82606446976,301.8132110669321,557
54390000,-234987.0105737471,298.1480798770852,557
54400000,-234932.93318116898,303.030840683753,557
54410000,-234697.4183801436,300.07629842276464,557
54420000,-235795.1707299971,302.1847992839502,557
54430000,-231752.30781495804,313.0489697182569,557
54440000,-230804.31617677445,311.450886362813,557
54450000,-228578.20558107132,324.4123181159716,557
54460000,-229378.25300538773,319.7974482108259,557
54470000,-232519.7492822432,308.64118747927165,557
54480000,-232505.76759279007,313.1630993493136,557
54490000,-235148.4245141768,299.8714487226254,557
54500000,-235076.8484643721,302.00664140173336,557
54510000,-234418.06098878616,297.62675416988145,557
54520000,-234842.9515832686,302.88163868744226,557
54530000,-235435.12898195023,302.5841698620922,557
54540000,-234438.7205346846,297.57646286047367,557
54550000,-234858.9821313643,301.7278663999313,557
54560000,-234891.24317872757,300.1250439074217,557
54570000,-235220.12388551468,300.91995019536887,557
54580000,-232459.40193116898,308.9900597106864,557
54590000,-231917.36860597366,311.5235393299372,557
54600000,-232327.88734376663,312.24868345687486,557
54610000,-235536.15141237015,304.3403821227949,557
54620000,-235329.4744409346,299.9876162187657,557
54630000,-235087.98622071976,301.2453135537894,557
54640000,-235286.93208253616,300.43092744142126,557
54650000,-236311.13392579788,299.85824438655226,557
54660000,-235065.107802751,298.75713287389095,557
54670000,-231619.1721338057,310.36473711864835,557
54680000,-232331.2277978682,310.89009677865295,557
54690000,-231652.02003419632,309.23850079403036,557
54700000,-235033.80564821,302.0794039987006,557
54710000,-235662.19587648148,300.75559682484345,557
54720000,-234582.99153077835,309.3318893028444,557
54730000,-233634.06690919632,300.5313786532876,557
54740000,-232608.81141603226,308.3024330859552,557
54750000,-232208.34117067093,307.9914809142351,557
54760000,-228952.43083131546,322.45257427566736,557
54770000,-229055.5494836592,321.9065500074752,557
54780000,-229480.32496583695,317.33813315271357,557
54790000,-228560.11433351273,322.6648446030835,557
54800000,-232128.22358644241,305.82350813367935,557
54810000,-231189.47572267288,310.3496316872837,557
54820000,-230608.81843507523,307.4084004866846,557
54830000,-232250.79316652054,312.02823521331754,557
54840000,-232696.85188234085,311.3891909968204,557
54850000,-231119.89430177445,309.2495187574869,557
54860000,-231439.81739747757,308.2151317774758,557
54870000,-231878.6345971846,308.8585998196871,557
54880000,-231422.01948487991,307.5759785357147,557
54890000,-233024.28041017288,306.5780125899621,557
54900000,-235189.32246339554,302.87842789428635,557
54910000,-234232.09077394241,298.9093712142358,557
54920000,-235143.42567384476,299.67586899481813,557
54930000,-235009.24568116898,296.9175529451184,557
54940000,-234956.2375634932,300.3936338936637,557
54950000,-235404.03724611038,297.82281538743194,557
54960000,-234957.39405763382,299.9537850659343,557
54970000,-235335.11915529007,301.18730867288866,557
54980000,-234584.64863527054,297.90581469238447,557
54990000,-235100.35652101273,301.7692297189921,557
55000000,-235486.84822023148,303.4690446307193,557
55010000,-235839.59193361038,299.3148676554947,557
55020000,-237779.97029054398,291.30335467925823,557
55030000,-237412.99134767288,291.84833982417774,557
55040000,-238204.26655519241,287.8984406818232,557
55050000,-237161.84406984085,293.7557258581375,557
55060000,-237421.56404054398,288.92511498700446,557
55070000,-238841.529677751,292.61079263971794,557
55080000,-238411.47859132523,292.88614942642147,557
55090000,-238210.96400392288,287.54246522690937,557
55100000,-238268.7769006514,288.4428574686729,557
55110000,-235884.44966066116,294.92520567493597,557
55120000,-235120.4303430342,300.5602357679817,557
55130000,-232177.86927736038,310.7956416491536,557
55140000,-232147.7731469893,309.3996474542339,557
55150000,-231119.75492799515,306.85204554766057,557
55160000,-231245.6283105635,312.36831440841354,557
55170000,-232050.06941163773,311.1047190816067,557
55180000,-230872.47749269241,308.15085232382955,557
55190000,-234767.85737550491,302.18932656356344,557
55200000,-234748.56843507523,299.93246454529594,557
55210000,-235379.90354860062,304.7770187861369,557
55220000,-234588.82417237991,305.099869042771,557
55230000,-235141.56184327835,297.82569333531103,557
55240000,-234979.05464112991,301.73761076229766,557
55250000,-235662.98738038773,302.3379882126763,557
55260000,-234665.1506494307,297.53848211986985,557
55270000,-231624.24031007523,310.66406546215455,557
55280000,-231899.68952882523,312.1126626665051,557
55290000,-231221.8502954268,309.07410833257154,557
55300000,-231689.07667482132,311.373137582374,557
55310000,-231899.29597413773,314.6864959746096,557
55320000,-231438.5235437178,315.24827247667787,557
55330000,-232045.86775148148,310.65216907893836,557
55340000,-232107.7116235518,314.95442492057583,557
55350000,-231816.02192628616,313.481657880974,557
55360000,-231756.59074342484,306.9436144648493,557
55370000,-232112.1193994307,312.4363589740219,557
55380000,-232152.81831300491,315.13203588109,557
55390000,-232005.42750489945,308.7168307579782,557
55400000,-231368.8744043135,310.1690746837817,557
55410000,-233035.23933351273,309.64272290079975,557
55420000,-232928.60066163773,308.7160130184761,557
55430000,-234262.3108056807,300.4571795427046,557
55440000,-235526.037490251,304.5588118024363,557
55450000,-236973.20570314163,292.03509335908205,557
55460000,-236071.58137452835,296.4202531946676,557
55470000,-234337.3035424971,301.1109890680069,557
55480000,-236048.7410424971,301.19198820419,557
55490000,-234698.5945581221,297.80865105708904,557
55500000,-235121.89094484085,304.7246576098873,557
55510000,-231949.77784669632,309.39736536523014,557
55520000,-231397.72169435257,310.4368594080441,557
55530000,-230969.45997560257,304.08436294055184,557
55540000,-229202.74446046585,317.01040589687796,557
55550000,-231746.99043214554,315.45193363253566,557
55560000,-229073.60121095413,324.8632133667283,557
55570000,-228518.67890870804,320.5623654170636,557
55580000,-229147.90125978226,317.2804140553517,557
55590000,-228790.9284204268,318.8158515932393,557
55600000,-228759.6193994307,320.4945454478586,557
55610000,-228949.72328126663,323.2998556162473,557
55620000,-228912.18080079788,317.6635765597953,557
55630000,-229142.55476320023,322.1651837643529,557
55640000,-228313.6047509932,321.3951934718738,557
55650000,-226585.84754884476,325.15894444290444,557
55660000,-225912.14314210648,334.0893073905052,557
55670000,-223034.61262452835,345.4163805875655,557
55680000,-223259.78938234085,342.4068777858185,557
55690000,-222126.12281739945,339.98644830922393,557
55700000,-220007.01173341507,349.21516267061673,557
55710000,-220346.34349000687,350.99541862747463,557
55720000,-219464.07493531937,350.3886512960896,557
55730000,-221544.33979737991,341.2480617043609,557
55740000,-222740.86958253616,344.5623625236079,557
55750000,-222703.39161622757,344.08294252223715,557
55760000,-217743.77320802445,360.7796794444321,557
55770000,-219927.45930421585,354.294214552764,557
55780000,-219867.87074220413,349.75962979582044,557
55790000,-222291.36433351273,338.40801683550256,557
55800000,-225900.97450196976,335.7371103822869,557
55810000,-226098.7820581221,330.79159789990314,557
55820000,-226663.95014894241,329.3714817535156,557
55830000,-225917.0281518721,329.40363877146024,557
55840000,-225473.64741456741,325.979425322563,557
55850000,-226475.69258058304,327.51357046145534,557
55860000,-226051.39942872757,333.6498127719121,557
55870000,-226019.19117677445,329.2707931932698,557
55880000,-222667.65458619827,344.46894841100135,557
55890000,-223333.0662378096,338.37877108926847,557
55900000,-222726.98512208695,342.06889386387365,557
55910000,-223453.59138429398,343.47542186502676,557
55920000,-223274.90327394241,342.35508022139817,557
55930000,-221586.98805177445,338.2610152347552,557
55940000,-222984.12336671585,340.834646371857,557
55950000,-225974.02052247757,329.9460355728043,557
55960000,-226974.22718751663,332.72299993350066,557
55970000,-225173.32173097366,330.42500458848224,557
55980000,-225737.09583986038,326.21117906813095,557
55990000,-226314.24800050491,330.6464676334079,557
56000000,-225187.90364015335,331.41808421619515,557
56010000,-225847.96192872757,329.90418911544003,557
56020000,-225609.75019777054,329.0189750073141,557
56030000,-226137.1447900557,332.3679524287137,557
56040000,-225720.38551271195,327.4245935103283,557
56050000,-226490.54841554398,326.5516861330413,557
56060000,-226753.896865251,330.4859438994474,557
56070000,-229445.66426027054,321.6661914384441,557
56080000,-228940.59590089554,323.9859735125264,557
56090000,-228837.4168237471,319.7233233186378,557
56100000,-228069.1110376143,320.3938606337405,557
56110000,-228006.15809571976,317.67424918147907,557
56120000,-228909.08943116898,316.89474139447236,557
56130000,-229135.09272706741,321.5706689241753,557
56140000,-228363.88587892288,320.11276691082753,557
56150000,-228176.73744142288,320.6009399344339,557
56160000,-228997.7605737471,318.137511114935,557
56170000,-228445.98304689163,320.5374193921803,557
56180000,-229144.6657251143,318.40139936019284,557
56190000,-228780.3572534346,316.36447659524373,557
56200000,-228263.24574220413,323.467284726876,557
56210000,-225967.09669435257,331.705302354619,557
56220000,-224900.19703614945,332.40831108496,557
56230000,-225025.1413110518,331.9893956391406,557
56240000,-225311.08552491898,327.0991227175944,557
56250000,-222733.20552003616,340.705119219003,557
56260000,-222566.8180688643,345.14808593797596,557
56270000,-225979.85816896195,333.60584846798014,557
56280000,-228029.74232423538,320.68665939430736,557
56290000,-229179.98500001663,319.0345678481296,557
56300000,-226127.77888429398,334.5920766060563,557
56310000,-228811.43434083695,320.5469766144466,557
56320000,-228886.228896501,323.4913741322281,557
56330000,-229748.71406495804,317.90423083957387,557
56340000,-228515.2399438643,318.430839858579,557
56350000,-226314.25385987991,327.1800428196333,557
56360000,-225995.73823487991,330.23260214849563,557
56370000,-226245.4362329268,328.5736837476456,557
56380000,-225251.44483888382,331.61161286295544,557
56390000,-225568.7010034346,330.3052313887824,557
56400000,-225958.04609620804,328.53950404911734,557
56410000,-225599.5320581221,334.3528966437696,557
56420000,-228645.50691163773,320.33838070516185,557
56430000,-229515.22590577835,314.67863054841513,557
56440000,-228619.22968995804,322.9801909614733,557
56450000,-228365.5584253096,319.7124688452411,557
56460000,-228705.32539308304,321.109336856754,557
56470000,-229735.7682336592,322.30853275277195,557
56480000,-228756.62422120804,322.2160181479943,557
56490000,-228650.34577882523,317.64243134389807,557
56500000,-229260.62495362991,317.6327681861082,557
56510000,-226288.86738527054,325.91185435190556,557
56520000,-225321.5111230635,333.9567693937331,557
56530000,-221261.822646501,349.09021925248805,557
56540000,-218959.03572023148,355.29557202788453,557
56550000,-217823.14698732132,366.7285495845581,557
56560000,-219829.40559327835,347.64449683767845,557
56570000,-219307.05030763382,354.05132583085066,557
56580000,-220411.94105470413,353.97354412583024,557
56590000,-220455.59687745804,355.37631502073367,557
56600000,-222984.58210695023,342.66159203540815,557
56610000,-223421.283584001,335.40394670132537,557
56620000,-219967.8162378096,357.7133551454374,557
56630000,-220294.9588159346,354.750159365022,557
56640000,-219236.0110009932,353.71317784058937,557
56650000,-219152.9543603682,349.803094394037,557
56660000,-220641.04804933304,349.7917114291064,557
56670000,-219777.83393800491,350.352030902682,557
56680000,-223190.12409913773,341.8048681624719,557
56690000,-222538.63325441116,341.27764502079333,557
56700000,-223674.76368654007,341.74548385183056,557
56710000,-223179.59535157913,344.4741831945262,557
56720000,-222656.57765138382,339.8668012341431,557
56730000,-221552.55964601273,356.1790215091677,557
56740000,-223074.32105958695,340.8913041774812,557
56750000,-226069.58601320023,330.8225531668173,557
56760000,-225192.8161157393,326.17997194516477,557
56770000,-225947.9674829268,327.4351288528678,557
56780000,-223758.85169923538,340.80956291517003,557
56790000,-226093.12898195023,330.1626910860524,557
56800000,-225667.40547120804,327.63109602370486,557
56810000,-225649.8518213057,328.6504503248202,557
56820000,-226015.01985109085,336.4973701118526,557
56830000,-222481.81300294632,340.0126972232452,557
56840000,-225273.97523439163,329.3113758558601,557
56850000,-225783.34565675491,330.4670768389923,557
56860000,-226169.63972413773,331.42570899855764,557
56870000,-225809.680068376,331.4468929560517,557
56880000,-229354.6966699385,322.7173633476711,557
56890000,-229112.2234643721,319.4772981844993,557
56900000,-231588.52735841507,311.796476761355,557
