>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7f0ac8fa2970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
3000000,-197890.97999513382,447.99713958703614,646
3010000,-191224.26814210648,483.60692084757494,646
3020000,-191222.20539796585,485.0103221024012,646
3030000,-197604.0856469893,449.3616963465724,646
3040000,-207706.64698732132,405.8624705548474,646
3050000,-210572.27699220413,384.4392860721016,646
3060000,-211901.82984864945,381.9676109373032,646
3070000,-207992.48933351273,402.4567199767221,646
3080000,-208996.4611963057,400.42909793778614,646
3090000,-211679.31324708695,389.9070966048935,646
3100000,-211122.81465089554,387.71983803915566,646
3110000,-205114.2672876143,414.13011413114816,646
3120000,-205775.9235376143,407.66081253976813,646
3130000,-201542.49360597366,426.6055603221966,646
3140000,-205664.94728029007,410.8338660460154,646
3150000,-197203.06355226273,455.3068775647242,646
3160000,-196770.35047853226,448.1845347770729,646
3170000,-197220.69618165726,454.6954729465586,646
3180000,-188092.87013185257,499.59585233004765,646
3190000,-194915.34254396195,461.28063993461075,646
3200000,-188922.48445070023,498.27042877117196,645
3210000,-189195.44819581741,500.9828246809499,645
3220000,-192243.72535646195,491.6025304635788,645
3230000,-195240.49226320023,466.5008157375732,645
3240000,-197599.41364991898,455.5789560685976,645
3250000,-194083.50410402054,468.7646332496569,645
3260000,-191354.80543458695,487.3087848276789,645
3270000,-190156.0739282393,485.0743664705862,645
3280000,-196642.8532251143,451.63530946052657,645
3290000,-208499.70527589554,403.3619538934505,645
3300000,-207781.234755876,400.84952019856246,645
3310000,-207349.97871339554,401.36881950236625,645
3320000,-214286.59992921585,373.5237882052178,645
3330000,-219880.8997949385,352.14390368439064,645
3340000,-219229.23176515335,353.0761105135674,645
3350000,-216790.99812257523,360.4538524549127,645
3360000,-217034.65327394241,369.8676310011553,645
3370000,-214459.094130876,378.56835298216595,645
3380000,-219925.68513429398,356.06744174669245,645
3390000,-225675.74604737991,334.4367141556267,645
3400000,-229038.58839357132,320.8904701191679,645
3410000,-231448.22572267288,313.15712480026633,645
3420000,-234311.99430787796,306.1424163285844,645
3430000,-237260.79499757523,290.81322698572916,645
3440000,-238740.1081079268,290.74786100590427,645
3450000,-238163.9113916182,290.9693783093014,646
3460000,-240679.6345971846,285.6859680299592,646
3470000,-241234.00923097366,284.00629320369836,646
3480000,-240601.5407251143,283.41579812286074,646
3490000,-240266.94868409866,281.6225421935729,646
3500000,-237659.12605226273,291.87307164768254,646
3510000,-238039.9558862471,293.33902187861565,646
3520000,-237614.2190088057,290.3052951170973,646
3530000,-240377.40864503616,285.87139128767836,646
3540000,-243061.43305909866,274.271974122644,646
3550000,-243650.01228273148,271.36290815387025,647
3560000,-243846.3698266768,276.62077940179284,647
3570000,-244502.05140626663,274.8312365014888,647
3580000,-243640.8317407393,272.7926806722355,647
3590000,-241560.94093263382,281.1527606467547,647
3600000,-240334.97190797562,279.6426184923467,647
3610000,-240889.2346338057,280.14912792108834,647
3620000,-236102.47798097366,300.1968450239776,647
3630000,-234376.99769532913,300.1456292122564,647
3640000,-234426.45948732132,306.1304791086705,647
3650000,-234951.01484620804,299.80628105605405,648
3660000,-235171.49073732132,297.7279502269386,648
3670000,-234487.11067140335,295.4778239846374,648
3680000,-234744.3997949385,299.3535220798013,648
3690000,-237057.09968507523,289.6051040526722,648
3700000,-237621.10749757523,294.1163173739203,648
3710000,-234656.86048829788,302.25112942138924,648
3720000,-232939.97883546585,304.71713247167173,648
3730000,-232126.6101831221,307.07538694754476,648
3740000,-231341.67915284866,311.5393626168986,648
3750000,-229148.00727784866,321.72443893569766,648
3760000,-226306.9752954268,329.6474159151603,648
3770000,-222844.5047143721,342.60705661989545,648
3780000,-226008.70356691116,338.71328689303107,648
3790000,-226289.76069581741,329.82558785844503,649
3800000,-228464.92649781937,317.3176180516001,649
3810000,-229327.20234620804,317.54820101882245,649
3820000,-231748.64167726273,310.0992804659311,649
3830000,-232452.77009523148,311.0063344742947,649
3840000,-234542.44581544632,294.75757751600304,649
3850000,-235116.21028077835,303.53123929089645,649
3860000,-234350.29151857132,300.3598390469141,649
3870000,-238183.35676515335,292.91193082826106,649
3880000,-236625.17738282913,290.3991629389905,649
3890000,-238247.77192628616,288.1621699048483,649
3900000,-239680.45423829788,279.2547611781612,649
3910000,-243451.10932862991,269.4938736758186,649
3920000,-244148.38410890335,275.6556871147233,650
3930000,-243522.45411622757,270.16786967147834,650
3940000,-240826.16242921585,275.9193938199128,650
3950000,-239769.25410402054,282.948096727212,650
3960000,-238353.2985376143,294.32415344896765,650
3970000,-238152.02009523148,288.83893935630874,650
3980000,-237929.93165529007,291.9927574933807,650
3990000,-237812.80268800491,289.5423985160199,650
4000000,-238245.6383813643,293.01356224112527,650
4010000,-234789.4518579268,295.26616804894945,650
4020000,-231993.3211206221,311.17529382156886,650
4030000,-229751.50508058304,319.8146968616432,650
4040000,-229229.7707666182,319.9573207465072,650
4050000,-229185.18708741898,323.0676209232442,650
4060000,-229667.58637941116,315.7986486696011,650
4070000,-232333.59657228226,307.94750103096396,651
4080000,-229573.21742189163,319.347509373607,651
4090000,-225145.867568376,328.779327793267,651
4100000,-222830.20613038773,340.70329466457764,651
4110000,-223691.9134668135,341.7613743771946,651
4120000,-223239.93977296585,343.71317539634305,651
4130000,-226194.695693376,328.7011075153092,651
4140000,-225754.60536134476,331.90132267163847,651
4150000,-226407.23939454788,329.9081846228386,651
4160000,-228450.44996583695,316.8451763235278,651
4170000,-232164.3913110518,314.940820657355,651
4180000,-231235.4557641768,307.0231599582394,651
4190000,-232620.63105714554,310.01022329349877,651
4200000,-235634.1502221846,296.40333657863624,651
4210000,-235653.52754152054,300.54441709820156,651
4220000,-235008.5142053389,297.8808804037967,651
4230000,-234764.1902612471,300.1894553502457,651
