>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7f0d40cc6970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
4470000,-200525.17762696976,438.69703803681745,550
4480000,-196511.5084985518,455.4368547487887,550
4490000,-192504.40644777054,483.282972016574,550
4500000,-188029.12348878616,502.958890071177,550
4510000,-189036.67787111038,502.17846603571513,550
4520000,-193738.4405359053,469.8018663400503,550
4530000,-195941.09565675491,454.916765417652,550
4540000,-199831.02351320023,438.90383853741974,550
4550000,-193852.83027589554,464.71686969605366,550
4560000,-203051.93196046585,422.0586573056586,550
4570000,-202984.44740236038,427.6953784046606,550
4580000,-205960.12953126663,409.70465354024,550
4590000,-203109.35847413773,420.99827676304557,550
4600000,-200225.19325196976,437.0745023860991,550
4610000,-202930.00996339554,424.97391245151283,550
4620000,-200205.64894044632,438.5659493378523,550
4630000,-197015.34687745804,454.6130420998542,550
4640000,-194458.36765992874,466.3561470976512,550
4650000,-192121.4279931807,483.8227388433445,550
4660000,-189336.7928003096,488.27044982825987,549
4670000,-188799.11921632523,495.75612480919796,549
4680000,-193878.9533838057,467.3985334558745,549
4690000,-205995.7729944014,403.4145263888848,549
4700000,-208267.81355226273,398.0949098974967,549
4710000,-205959.38630616898,414.87919058089847,549
4720000,-208327.5144799971,398.75644315523175,549
4730000,-202558.08686769241,423.7047822438082,549
4740000,-206653.5754541182,410.2296300540608,549
4750000,-207706.61723268265,399.7215844138068,549
4760000,-211047.4939721846,385.4385157896068,549
4770000,-214408.7848657393,381.59034174658615,549
4780000,-211420.0705713057,388.5102349503479,549
4790000,-210931.20362794632,386.8817340697827,549
4800000,-205585.67890870804,418.29822038187916,549
4810000,-205338.90284669632,407.2465210215376,549
4820000,-202577.66316163773,427.7076628844685,549
4830000,-198367.24128663773,438.32433874913016,549
4840000,-199197.66499269241,445.21013631861246,549
4850000,-199665.99476564163,436.01173121490893,549
4860000,-198415.85609376663,443.89949931925355,549
4870000,-197545.2303003096,455.30536686021134,549
4880000,-196168.68470704788,467.93081633960185,549
4890000,-202001.99616945023,422.4143996400691,549
4900000,-200274.56507814163,439.79378031615005,549
4910000,-205318.95759523148,416.4882828672042,549
4920000,-203301.2028344893,426.38506182659734,549
4930000,-208103.69331300491,406.4492581339995,549
4940000,-205173.61769044632,411.36100290894035,549
4950000,-203202.14723146195,427.6470309063581,549
4960000,-197934.72706544632,451.0567741725926,549
4970000,-196799.40724122757,454.44029140433406,549
4980000,-188594.19685304398,500.399504667854,549
4990000,-189519.45301759476,500.5178077885525,548
5000000,-192117.15931642288,488.886519385562,548
5010000,-188728.86054933304,500.403469105538,548
5020000,-192006.76203859085,493.5391019982821,548
5030000,-199958.77937257523,441.90073379689096,548
5040000,-198604.54206788773,435.23646763393697,548
5050000,-191567.48805177445,477.4464660214425,548
5060000,-189011.91895997757,493.6119357985172,548
5070000,-189478.42085206741,497.358113243217,548
5080000,-190372.44117677445,486.70407182221214,548
5090000,-188747.53462159866,498.0488546373934,548
5100000,-194245.58137452835,463.48397442003494,548
5110000,-196462.863662126,451.6050030195559,548
5120000,-196812.43025148148,460.6739503388435,548
